planta,fonte,nome,coletor,local,pais,estado,cidade,latitude,longitude,ano,mes,dia
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Gerrit Davidse|T.P. Ramamoorthy,4 km SW of Extreme along highway 381 between São Paulo and Belo Horizonte near border between states of São Paulo and Minas Gerais.,Brazil,Minas Gerais,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Pinto, GCP",Tinharé,Brasil,Bahia,Valença,-13.3703002929688,-39.0731010437012,2003,07,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,J. Soares,loteamento Principe de Orange,Brasil,Pernambuco,Ilha de Itamaracá,,,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea,H. Q. Boudet Fernandes- et al,Parque Natural Municipal Recanto do Jacaré,Brasil,Espírito Santo,Águia Branca,-18.983056,-40.74,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,A.M.Miranda- et B. Schineider,Praia da Cacimba do Padre,Brasil,Pernambuco,Ilha de Fernando de Noronha,,,2008,06,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Souza, V.C.- Caliari, C.P.- Coelho, R.L.G.- Colletta, G.D.- Barroso, R.M.- Martins, C.H.C.",Fragmento 32 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.,Brasil,São Paulo,Pindamonhangaba,-45.3505,-22.8629,2013,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Hitchc.,"Capparelli, P.N.",,Brasil,Rio Grande do Sul,Guaíba,-30.113899230957,-51.3250007629395,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Tenório, E.C.",solos encharcados. Caatinga,Brasil,Pernambuco,Iati,-9.04582977294922,-36.8460998535156,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Egler, WA",Porto Santana. Campo cerrado.,Brasil,Amapá,Macapá,-0.366667,-51.0664,2014,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"DIAS, K.N.L.",Sitio Ecologico de Buritirana,Brasil,Maranhão,Peri Mirim,-2.639667,-44.847667,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Orth, C","Morro da Gloria, Herb. B. Rambo, n°853.",Brasil,Rio Grande do Sul,Porto Alegre,-30.0331001281738,-51.2299995422363,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea Link & R.D.Webster,"Ziffer Berger, J",Bigorrilho.,Brazil,Paraná,Curitiba,-25.4277992248535,-49.2731018066406,2008,10,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Oliveira, R.C.",estrada para Tigre de Cima.,Brasil,Rio Grande do Norte,Luís Gomes,-6.398056,-38.41,2008,05,30
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Santos, LAS- Menezes, IRN",Povoado Poço dos Bois,Brasil,Sergipe,Cedro de São João,-10.2519,-36.8844,2016,11,11
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,"Rigon, L. G. C.",,Brasil,Rio Grande do Sul,Anta Gorda,-29.98,-52.02,2015,10,19
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Bona-Nascimento, M.S.- Carvalho, J.H.- Carvalho, J.H.","Fazenda Brejo Comprido, Cerrado. A área situada em relevo plano. Atualmente é utilizada como corredor de manejo. Solo arenoso-argiloso, apresentando boa drenagem.",Brasil,Maranhão,Balsas,-7.5325,-46.035556,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Mattos, J",Vila Gaucha.,Brasil,Rio Grande do Sul,Viamão,-30.0811004638672,-51.0233001708984,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Matsumoto,M.N","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",Brasil,Mato Grosso do Sul,Selvíria,-20.35,-51.4,1985,06,22
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Luetzelburg,"Rio Granjeiro, capoeira.",Brasil,Ceará,,,,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Tatiana Sendulsky,"Sã Paulo, Parque do Estado das Fontes do Ipiranga.",Brazil,São Paulo,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Ferreira, EVR",Assentamento Santa Maria da Lage,Brasil,Sergipe,Poço Verde,-10.708333,-38.183333,2015,09,10
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link.) R.D. Webster,M.G. Caxambu,"Parque Nacional do Iguaçu, cercanias da",Brasil,PR,Céu Azul,-25.086944,-53.7195,2017,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,George Eiten|W.D. Clayton,"Município de Itapeceria da Serra: 3 km due N of city of Itapecerica da Serra, along road leading to main S. Paulo-Registro highway (BR-2). Cleared forest region. Grass in soaking sandy soil at sside of water in roadside ditch.",Brazil,São Paulo,,-23.7,-46.86666,2000,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital,"Near Boquierão, just south of Curitiba.",Brazil,Paraná,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Tenório, E.C.",á margem da rodovia,Brasil,Pernambuco,São Caetano,,,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Hitchc.,"Gandolfi, V.",Praia de Itapoã,Brasil,Rio Grande do Sul,Viamão,-30.0811004638672,-51.0233001708984,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Howard S. Irwin|R. Souza|R. Reis dos Santos,Universidade de Brasília. Wet roadside ditch.,Brazil,Distrito Federal,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"DIAS, K.N.L.",Praia do Araçagy,Brasil,Maranhão,Paço do Lumiar,-2.463611,-44.181778,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Dutra, J",Arredores de São Leopoldo,Brasil,RS,São Leopoldo,-29.7602996826172,-51.1472015380859,2016,02,11
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Goeldi, A.",,Brasil,Pará,,,,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link.) Hitchc.,"Araújo, D.",Usina São José-Borda da mata. Mata da Piedade.,Brasil,Pernambuco,Igarassu,-7.8363888889,-35.01,2009,07,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Ferraz, L.",Chapada do Araripe,Brasil,Pernambuco,Araripina,-7.57610988616943,-40.4982986450195,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Vicente, VA",FUEL,Brasil,Paraná,Londrina,-23.3103008270264,-51.1627998352051,2008,10,16
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Rita Pereira- Costa- Silva, M.B.- Costa- Silva, M.B.","Fazenda Santana Ana, Vale do Tiuma.",Brasil,Pernambuco,Timbaúba,-7.50528001785278,-35.3182983398438,2004,03,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Carvalho,F.T",Ruderal,Brasil,São Paulo,Ilha Solteira,-20.4300003051758,-51.3400001525879,1985,06,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Clayton, WD",Fazenda of Sr. Lauro Toledo.,Brasil,São Paulo,Paraguaçu Paulista,-22.533333,-50.8,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Fernandes, A.G.",Fazenda Telha.,Brasil,Ceará,Sobral,-3.68611,-40.3497,1997,05,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,A.A. Araújo,,Brasil,Rio Grande do Sul,Montenegro,-29.6886005401611,-51.4611015319824,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,Nuno Maria de Sousa Costa,Balsa da margem esquerda do rio Matapí.,Brasil,AP,SANTANA,-1.05,-51.18333,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Badini, J.",Santo Antônio do Leite,Brasil,Minas Gerais,Ouro Preto,-20.2875003814697,-43.5080986022949,2016,04,25
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Webster,"Harley, R.M.","Mata de Engenho, Catolés, na estrada para Ouro Verde.",Brasil,Bahia,Abaíra,-13.32,-41.798611,2007,02,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"A.M.Miranda- L.Félix, M.Grillo et L.Guedes",,Brasil,Pernambuco,Ilha de Fernando de Noronha,,,2006,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,André Goeldi,"Open savannas, Estate ""Gavinho"". Marajó Island.",Brazil,Pará,,,,2006,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital,Municipio Cristinápolis: Banks of the Rio Real at the state border of Sergipe and Bahia along Highway BR-101. Sandy river bank.,Brazil,Sergipe,,,,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,G. Eiten,City of Loreto. By football field,Brasil,MaranhÃ£o,LorÃªto,-7.1,-45.13,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Luetzelburg,"Granjeiro, tabuleiro.",Brasil,Ceará,Crato,-7.23416996002197,-39.4094009399414,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Gerrit Davidse|T.P. Ramamoorthy,"19 km NE of the intersection of highways 381 amd 459 (ca. 12 km SW of S. Gonçalo do Sapucai. Marsh with standing water with grasses, sedges, and Ludwigia dominant.",Brazil,Minas Gerais,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,P. C. Orth,Porto Alegre,Brasil,Rio Grande do Sul,Porto Alegre,-30.11284,-51.153181,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Tenório, E.C.","Serra da Solidão, Baixios, solos arenosos com relativo teor de umidade.",Brasil,Pernambuco,Sanharó,-8.36056041717529,-36.565601348877,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,Antônio Costa Allem,Fazenda Eldorado.,Brasil,MS,SIDROLANDIA,-20.9319000244141,-54.9613990783691,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Academia Brasileira de Ciências,"a 6km de Serra Branca, solo arenoso.",Brasil,Pernambuco,Ipubi,-7.651939868927,-40.1488990783691,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Scupinari, MI",Chácara da COHAB,Brasil,Paraná,Londrina,-23.3103008270264,-51.1627998352051,2008,10,16
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Eiten, G- Eiten, LT","""Campos das Sete Lagôas"". Fazenda Campininha, just north of Rio Mogi-Guaçu. Ca. 8.5km. NWE of PADUA SALES. (About 27 km. NW of City of Mogi-Mirim.)",Brasil,São Paulo,Mogi Guaçu,-22.188333,-47.119444,2011,10,11
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Santos, LAS",,Brasil,Sergipe,São Cristóvão,-11.014722,-37.206389,2015,05,25
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Silva, TS",Parque Estadual das Fontes do Ipiranga. Coletado proximo à margem da mata.,Brasil,São Paulo,São Paulo,-23.5400009155273,-46.6300010681152,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Pessoa, C.D.S.",,Brasil,Ceará,Irauçuba,-3.74610996246338,-39.7832984924316,2011,07,29
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Ferreira, C.G.T.",Campus da UFERSA.,Brasil,Rio Grande do Norte,Mossoró,-5.191944,-37.344444,2006,05,08
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Luetzelburg, P.",Rio Granjeiro,Brasil,Ceará,,,,2011,08,11
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,A. Pott,,Brasil,Rio Grande do Sul,Uruguaiana,-29.7546997070312,-57.0882987976074,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Setubal, R.- Grings, M.",Morro São Pedro,Brasil,Rio Grande do Sul,Porto Alegre,-30.0331001281738,-51.2299995422363,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Viana, JJ",,Brasil,Ceará,Quixadá,-4.97138977050781,-39.0153007507324,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Brack, P- et al.",Parque Estadual do Turvo,Brasil,RS,Tenente Portela,-27.3710994720459,-53.75830078125,2016,02,11
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,V. Froner,Chácara das Pedras,Brasil,Rio Grande do Sul,Porto Alegre,-30.0331001281738,-51.2299995422363,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Davidse, G- D'Arcy, WG","Instituto de Botânica, Grounds of the Instituto de Botânica.",Brasil,São Paulo,São Paulo,-23.5400009155273,-46.6300010681152,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Agnes Chase,"Pã0 de Assucar, Vicinity of Rio de Janeiro. Rather moist shaded place Morro do Urca.",Brazil,,,,,2006,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Gert G. Hatschbach,Orto Guabirotuba (mun. Curitiba). Ruderal. Colectado proximo a margem da mata.,Brazil,Paraná,,,,2000,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,N. Imaguire,Canguiri,Brasil,ParanÃ¡,Piraquara,-25.4419,-49.0631,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,A. Pott,Sede da Fazenda São Fernando.,Brasil,Mato Grosso do Sul,Porto Murtinho,-21.632439,-57.825294,2017,04,22
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,A.M.Miranda- et al.,Praia da Caçimba do Padre.,Brasil,Pernambuco,Fernando de Noronha,-3.84028005599976,-32.4108009338379,2008,06,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Queiroz, R.T.",Estação Ecológica do Seridó.,Brasil,Rio Grande do Norte,Serra Negra do Norte,-6.578889,-37.255556,2006,03,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Sendulsky, T",Parque do Estado das Fontes do Ipiranga,Brasil,SP,São Paulo,-23.5400009155273,-46.6300010681152,2016,02,11
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Swallen, JR",Campo Salles to Crato.,Brasil,Ceará,,,,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital,"Ca. 19 km S of the intersection of Highways BR-116 & BR-262, just N of the village of São João do Manhuaçu.",Brazil,Minas Gerais,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Setubal, R- Grings, M",morro São Pedro,Brasil,RS,Porto Alegre,-30.0331001281738,-51.2299995422363,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Hitchc.,"Gandolfi, V.",E.E. Águas Belas,Brasil,Rio Grande do Sul,Viamão,-30.0811004638672,-51.0233001708984,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Black, G.A.- Avelino, C.","Fazenda Salgado, Canafistulal (pasto)",Brasil,Ceará,Sobral,-3.68611001968384,-40.3497009277344,1997,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster.,"Dias, K N L",UFMA - Logoa do Jambeiro,Brasil,Maranhão,São Luíz,-2.56325,-44.309278,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Nunes, E.- Avelino, C.",Fazenda Iracema.,Brasil,Ceará,Quixadá,-4.97138977050781,-39.0153007507324,1997,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,Glocimar Pereira-Silva,"Margem direita do rio Farinha, próximo à cidade.",Brasil,MA,SÃO PEDRO DOS CRENTES,-6.8341666,-46.534444,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"AMORIM, G. S.",Praia do Araçagy,Brasil,Maranhão,Paço do Lumiar,-2.46375,-44.183694,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea,T. S. da Silva,Sem informação.,Brasil,Mato Grosso,MIRANDA,,,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Vasconcellos Sobrinho,Sertão de Rio Branco.,Brasil,Arco Verde,,,,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Ininteligivel- Marín, G",,Brasil,São Paulo,São José do Rio Preto,-20.8199996948242,-49.3699989318848,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Hitchc.,,Est. Exp. Uruguaiana,Brasil,Rio Grande do Sul,Uruguaiana,-29.7546997070312,-57.0882987976074,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Schessl, M.",Highway Poconé-Porto Cercado at Km 21.,Brasil,Mato Grosso,Poconé,-16.383333,-56.4,2009,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"DIAS, K.N.L.",UFMA - Lagoa do Jambeiro,Brasil,Maranhão,São Luis,-2.563222,-44.309083,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,L. G. Sousa- J. G. Melo- L. L. Santos,Comunidade Carão,Brasil,Pernambuco,Altinho,-8.587083,-36.092944,2007,12,06
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Black, G.A.- Avelino, C.","Fazenda Salgado, Canafistulal",Brasil,Ceará,Sobral,-3.68611001968384,-40.3497009277344,1997,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Webster,"Krieger, L.",,Brasil,Minas Gerais,Juiz de Fora,-21.7642,-43.3503,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,"Brena, D. A.",,Brasil,Rio Grande do Sul,Nova Prata,-28.7839,-51.61,1996,05,25
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D Webster,"Miranda, M.A.- Schineider, B.",Praia da Cacimba do Padre,Brasil,Pernambuco,Ilha de Fernando de Noronha,,,2008,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,José Geraldo Alves Vieira,Junto à sede do CENARGEN.,Brasil,DF,BRASILIA,-15.7797002792358,-47.9296989440918,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,G. Gardner,Goyaz,Brasil,GoiÃ¡s,,,,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Sales, M.","Mata Dois Irmãos, morro para o prédio do Mestrado.",Brasil,Pernambuco,Recife,-8.05389022827148,-34.8810997009277,2001,11,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,Antônio Costa Allem,Fazenda Santa Izabel.,Brasil,MT,POCONE,-16.2567005157471,-56.6227989196777,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Queiroz, R.T.","Estação Ecológica do Seridó, Fazenda Solidão.",Brasil,Rio Grande do Norte,Serra Negra do Norte,-6.583333,-37.260833,2006,03,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Hitchc.,"Mikusinski, O.M.F.",Maquiné E.E.F. Osório,Brasil,Rio Grande do Sul,Osório,-29.8866996765137,-50.2696990966797,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) Webster,"ivanauskas, N.M.",,Brasil,São Paulo,Ilhabela,-23.77,-45.35,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"Mayer, M.","congl. 371, sub. 2, árv. 10-H.&nf-Solo profundo, arenoso, pobre em matéria orgânica, topografia plana. Vegetação em regeneração, porte baixo.",Brasil,Ceará,Barbalha,-7.560008,-39.419997,2014,08,13
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,J. Soares,Campus da UFRPE,Brasil,Pernambuco,Recife,-8.05389022827148,-34.8810997009277,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R. D. Webster,C. R. Dillenburg,Centro Agronômico,Brasil,Rio Grande do Sul,Guaíba,-30.113899230957,-51.3250007629395,1976,01,01
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Miranda, CAB de- Moura, OT",Patos - Teixeira,Brasil,Paraíba,Patos,-7.02443981170654,-37.2799987792969,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,Leopoldo Krieger,,Brasil,MG,JUIZ DE FORA,-21.7642002105713,-43.3502998352051,,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Woolston, AL",Primavera.,Paraguai,San Pedro,Alto Paraguay,,,2014,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Queiroz, R.T.","Estação Ecológica do Seridó (ESEC), próximo à fazenda Solidão.",Brasil,Rio Grande do Norte,Serra Negra do Norte,-6.566667,-37.25,2006,05,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D.Webster,"Davidse, G- D'Arcy, WG","Ca. 19km S of the intersection of Highways BR-116 & BR-262, just N of the village of São João do Manhuaçu.",Brasil,Minas Gerais,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,Nobor Imaguire,Canguiri (mun. Piraquara). Campo de cultivo.,Brazil,Paraná,,,,1990,,
Urochloa plantaginea,specieslink,Urochloa plantaginea (Link) R.D. Webster,"DIAS, K. N. L.",UFMA #?# Lagoa do Jambeiro,Brasil,Maranhão,São Luís,-2.56325,-44.309278,,,
